,string,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,prefix,word,sep,full_count
753,extra - profits,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,3,7,5,0,1,4,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,2,1,0,0,0,1,0,3,0,0,3,0,0,3,0,0,2,2,0,1,5,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,extra,profits,TIRET,86
754,extra - provincial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,5,2,0,0,1,2,0,1,1,5,4,0,2,2,7,9,3,2,0,0,2,3,6,11,3,7,0,13,14,5,0,10,2,1,9,0,4,1,1,3,5,1,3,0,0,0,0,3,0,0,1,extra,provincial,TIRET,167
755,extra - provinciale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,5,2,1,0,3,2,2,10,3,5,0,2,3,3,1,3,4,4,1,3,10,2,0,1,8,2,2,1,2,5,1,3,1,1,4,2,1,3,2,0,2,6,0,1,extra,provinciale,TIRET,133
756,extra - provinciales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,6,0,2,0,0,6,0,0,0,6,0,3,2,2,2,4,0,2,0,3,4,1,0,5,0,0,0,0,3,0,1,1,0,2,0,1,2,0,0,0,0,0,0,extra,provinciales,TIRET,78
757,extra - provinciaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,2,0,2,0,0,1,2,1,0,5,0,5,2,1,1,0,0,2,1,8,1,0,4,0,0,0,1,4,3,0,2,2,3,2,1,1,4,3,2,3,2,0,extra,provinciaux,TIRET,100
758,extra - précoces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,14,1,2,1,0,0,0,0,1,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,4,0,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,extra,précoces,TIRET,57
759,extra - prédicatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,2,13,3,0,9,0,8,1,0,81,0,1,13,5,15,0,8,9,9,1,21,16,17,extra,prédicatif,TIRET,237
760,extra - prédicatifs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,12,0,1,24,28,19,6,10,18,1,3,6,7,0,extra,prédicatifs,TIRET,140
761,extra - prédicative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,10,0,8,0,3,2,0,62,0,2,7,5,6,1,17,16,4,2,8,0,0,extra,prédicative,TIRET,169
762,extra - psychanalytique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,4,3,2,0,0,0,0,0,3,0,0,1,0,3,3,1,0,0,2,1,0,1,2,6,3,0,0,1,1,0,1,0,0,0,0,0,0,0,2,3,0,extra,psychanalytique,TIRET,50
763,extra - psychique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,2,0,0,0,0,0,0,0,5,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,1,2,2,0,0,7,3,0,0,0,0,0,0,0,0,4,1,0,0,1,7,0,10,0,0,1,2,1,5,1,3,0,0,4,1,5,2,3,2,3,0,3,10,0,6,3,3,2,2,1,1,7,2,3,3,6,6,1,3,extra,psychique,TIRET,176
764,extra - psychiques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,2,0,0,2,1,4,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,2,4,0,1,0,0,1,2,0,0,1,0,4,3,1,6,extra,psychiques,TIRET,56
765,extra - psychologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,1,0,0,0,7,0,3,5,9,0,1,3,4,4,0,3,0,0,1,0,0,0,0,1,0,0,1,2,1,0,0,2,0,9,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,3,6,0,1,1,0,3,5,2,9,0,8,1,5,11,0,2,2,0,5,3,1,2,2,0,3,0,1,0,0,0,1,2,0,3,0,1,2,1,1,0,0,0,1,2,3,0,6,0,0,2,3,0,6,0,1,extra,psychologique,TIRET,189
766,extra - psychologiques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,9,0,0,2,1,15,0,0,0,5,0,0,0,0,0,1,0,0,0,0,3,2,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,2,2,0,0,0,0,5,0,7,3,3,2,1,2,1,3,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,1,0,0,3,1,1,extra,psychologiques,TIRET,107
767,extra - puissant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,5,0,2,1,0,5,9,6,0,1,1,0,0,0,0,0,3,1,1,2,4,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,extra,puissant,TIRET,60
768,extra - puissants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,5,1,1,0,3,3,4,1,1,11,0,0,2,1,7,0,0,0,0,0,0,1,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,extra,puissants,TIRET,62
769,extra - pulmonaire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,0,1,8,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,1,1,1,3,0,0,3,2,2,1,2,2,1,2,4,2,2,15,5,10,2,0,3,4,11,18,9,6,3,2,6,83,4,4,0,0,2,1,6,2,4,2,1,5,1,1,2,4,3,7,6,23,21,9,9,8,1,32,19,2,10,2,14,3,6,12,7,4,9,18,13,6,38,17,16,17,9,11,17,16,12,3,26,15,3,28,56,10,9,5,11,4,3,8,5,6,12,1,16,1,0,5,7,1,2,0,0,5,1,2,3,27,7,7,2,8,7,2,8,5,2,12,10,28,7,14,2,7,14,extra,pulmonaire,TIRET,1113
770,extra - pulmonaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,8,5,4,0,23,0,0,0,0,0,0,0,0,2,0,0,1,4,3,0,8,2,0,4,14,12,4,0,6,5,3,13,14,3,5,2,8,8,9,12,11,3,2,7,6,8,11,5,6,2,2,5,5,4,2,9,6,7,4,3,13,11,9,10,12,6,19,18,20,11,14,8,35,40,3,7,5,1,7,10,22,13,4,12,16,3,8,5,10,16,16,7,6,10,10,9,2,40,17,14,49,50,14,10,18,8,3,5,13,2,4,15,7,1,3,4,1,3,2,2,1,1,1,3,1,1,1,3,7,4,1,7,15,11,2,7,19,9,15,9,5,7,7,4,extra,pulmonaires,TIRET,1202
771,extra - punitive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,1,4,0,0,1,5,2,1,0,4,3,0,3,1,0,3,0,0,1,2,1,5,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,1,0,1,5,0,0,extra,punitive,TIRET,55
772,extra - pur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,3,2,0,0,6,0,0,0,0,3,0,4,5,0,0,2,3,7,0,4,4,6,7,1,2,0,1,2,3,0,5,6,1,10,9,23,8,6,9,17,18,4,6,13,15,38,18,28,13,8,1,1,0,2,3,4,15,20,11,1,23,5,3,5,4,15,5,5,8,5,5,8,16,4,5,6,5,1,3,5,2,8,1,7,2,5,0,3,4,4,5,3,3,1,0,1,0,1,0,0,6,0,1,1,0,2,0,5,0,3,2,0,3,0,1,0,0,0,1,0,extra,pur,TIRET,597
773,extra - pure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,2,1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,9,5,19,10,12,9,15,18,13,4,18,1,22,1,0,0,1,0,2,4,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,2,0,1,0,1,0,2,1,0,1,2,1,5,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,8,0,1,0,0,1,0,0,extra,pure,TIRET,232
774,extra - purs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,5,6,0,4,2,0,0,0,0,1,1,0,0,0,0,0,2,1,2,0,0,2,0,0,0,0,1,3,1,1,0,2,6,1,7,2,0,0,1,7,1,6,0,5,1,2,1,2,2,0,1,0,3,0,2,6,1,4,3,1,2,3,2,7,3,2,0,1,1,2,5,1,0,2,0,0,2,0,0,0,2,0,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,extra,purs,TIRET,161
775,extra - pyramidal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,16,3,6,4,13,12,7,21,12,17,6,9,12,12,20,19,23,11,11,12,9,2,7,1,0,36,13,31,41,16,12,9,7,10,19,51,27,33,30,28,58,43,66,51,8,35,65,16,36,26,17,21,41,20,40,19,23,11,11,9,7,2,5,2,5,2,23,5,6,20,6,12,11,1,4,7,9,23,8,16,16,14,9,10,8,5,11,13,4,extra,pyramidal,TIRET,1521
776,extra - pyramidale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,5,15,7,16,16,8,22,15,23,6,15,8,13,28,22,16,25,10,5,9,1,2,4,2,14,7,13,14,9,6,15,5,7,19,22,14,42,15,21,20,24,30,12,7,25,42,20,20,10,15,8,11,10,28,13,9,12,8,2,6,4,5,3,0,9,0,1,2,4,0,4,2,1,4,1,2,1,7,5,4,4,2,8,3,1,2,9,1,extra,pyramidale,TIRET,962
777,extra - pyramidales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,4,4,10,3,20,22,6,20,3,19,1,12,8,6,25,25,5,14,4,0,7,2,1,1,3,60,3,30,18,8,3,5,5,12,18,12,43,31,13,20,27,32,37,20,13,27,66,19,28,3,19,23,31,6,53,21,17,6,10,3,3,7,1,1,4,19,2,4,3,7,0,1,9,0,3,2,3,11,3,11,3,4,0,1,1,1,2,10,6,extra,pyramidales,TIRET,1098
778,extra - pyramidaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,5,5,10,7,7,32,11,4,4,17,11,9,15,27,19,25,14,4,6,3,2,1,6,44,9,15,20,10,7,7,4,8,14,30,24,77,32,43,82,51,70,62,14,44,83,64,80,40,51,33,58,28,40,40,36,27,37,21,10,3,6,9,3,6,9,5,10,5,6,1,9,5,18,3,6,6,10,17,5,13,8,6,11,12,10,19,16,extra,pyramidaux,TIRET,1803
779,extra - pécuniaire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,6,5,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,3,1,1,3,0,0,4,0,0,0,2,2,0,2,2,0,3,0,3,2,0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,1,1,2,4,1,0,0,0,0,0,0,extra,pécuniaire,TIRET,77
780,extra - pécuniaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,4,2,0,0,0,0,0,0,0,3,2,3,0,0,1,0,0,0,1,0,2,0,1,3,1,4,1,0,3,0,2,0,4,0,2,6,4,2,1,1,2,1,6,1,0,2,0,1,0,0,1,0,1,0,3,0,0,0,extra,pécuniaires,TIRET,80
781,extra - pédagogique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,4,0,0,3,2,0,1,2,1,1,1,2,2,3,0,3,1,1,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,2,3,0,0,3,0,extra,pédagogique,TIRET,63
