,string,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,prefix,word,sep,full_count
983,extra - douces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,12.0,4.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,6.0,0.0,3.0,0.0,5.0,4.0,0.0,5.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,0,8.0,2,1.0,3.0,1,1.0,2,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1,0,6.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,3.0,3,6.0,7.0,6.0,0.0,5.0,3.0,extra,douces,TIRET,180.0
984,extra - doux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,36,14.0,1.0,0.0,11.0,34.0,29.0,24.0,9.0,20.0,34.0,37.0,73.0,19.0,12.0,35.0,119.0,97.0,69.0,244.0,157.0,269.0,231.0,141.0,163.0,110.0,380.0,175.0,95.0,330.0,169.0,197.0,263.0,142.0,146.0,294.0,153.0,260.0,306.0,166.0,194.0,335.0,335.0,393.0,346,158.0,50.0,30.0,36.0,78.0,161.0,326.0,206.0,157.0,152.0,112.0,69.0,87.0,45.0,114.0,113.0,110.0,67.0,176.0,76.0,174.0,147.0,83.0,96.0,80.0,88.0,21.0,73.0,22.0,92.0,24.0,89.0,62.0,61.0,100,33,59.0,96,85.0,89.0,70,125.0,179,114.0,134.0,173.0,199.0,264.0,182.0,215.0,255.0,138,252,151.0,122.0,101.0,158.0,91.0,127,100.0,226.0,197.0,63.0,105.0,68,48.0,46.0,68.0,64.0,18.0,27.0,64.0,50.0,89.0,29.0,14.0,30.0,10.0,33.0,30.0,18.0,25.0,5,8.0,2.0,8.0,8.0,17.0,7.0,4.0,9.0,4.0,7,6.0,7.0,3.0,8.0,13.0,16.0,39,28.0,10.0,32.0,27.0,22.0,31.0,extra,doux,TIRET,15408.0
985,extra - dramatique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3,2.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1,3,1.0,3.0,0.0,0.0,2.0,7,1.0,4.0,2.0,1.0,0.0,1,2.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,1.0,1.0,3.0,1,3.0,7.0,3.0,1.0,11.0,1.0,5.0,0.0,7.0,4,5.0,4.0,12.0,0.0,2.0,1.0,4,0.0,1.0,2.0,2.0,1.0,2.0,extra,dramatique,TIRET,212.0
986,extra - dramatiques,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0,1.0,0.0,0,8.0,7,0.0,3.0,3.0,0.0,2.0,0.0,0.0,5.0,1,3,3.0,4.0,3.0,0.0,0.0,0,0.0,0.0,7.0,2.0,1.0,2,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0,0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1.0,0.0,3.0,0.0,1.0,0.0,1,1.0,4.0,1.0,0.0,1.0,0.0,extra,dramatiques,TIRET,167.0
987,extra - dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,2.0,2.0,5.0,5.0,6.0,10.0,19.0,8.0,10.0,10.0,18.0,8.0,22.0,21.0,12.0,10.0,33.0,15.0,28.0,26.0,13,15.0,16.0,18.0,19.0,7.0,23.0,18.0,23.0,26.0,11.0,20.0,22.0,29.0,21.0,8.0,9.0,22.0,25.0,6.0,6.0,3.0,6.0,11.0,5.0,3.0,7.0,1.0,3.0,1.0,5.0,5.0,6.0,10.0,9.0,10,2,14.0,16,5.0,4.0,9,8.0,10,7.0,6.0,7.0,19.0,20.0,7.0,11.0,22.0,16,16,9.0,11.0,5.0,11.0,20.0,6,6.0,10.0,14.0,10.0,3.0,11,7.0,6.0,12.0,5.0,4.0,34.0,10.0,13.0,7.0,16.0,19.0,12.0,6.0,6.0,6.0,7.0,3.0,8,5.0,14.0,6.0,7.0,8.0,13.0,4.0,9.0,6.0,8,6.0,15.0,3.0,14.0,16.0,40.0,73,106.0,95.0,62.0,21.0,58.0,83.0,extra,dry,TIRET,1890.0
988,extra - dur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,4.0,0.0,1.0,11.0,27.0,33.0,7.0,6.0,13.0,5.0,29.0,14.0,32.0,3.0,28.0,53.0,37.0,18.0,16.0,38.0,22.0,13.0,25.0,17.0,44.0,47.0,78.0,42,75.0,13.0,6.0,17.0,14.0,18.0,19.0,14.0,18.0,11.0,16.0,5.0,8.0,14.0,8.0,7.0,19.0,18.0,27.0,17.0,15.0,17.0,53.0,20.0,7.0,13.0,18.0,13.0,11.0,25.0,5.0,9.0,8.0,8.0,12,17,15.0,38,10.0,26.0,20,23.0,11,19.0,31.0,25.0,46.0,27.0,42.0,46.0,11.0,23,29,20.0,34.0,17.0,18.0,13.0,19,6.0,11.0,12.0,7.0,14.0,16,7.0,7.0,6.0,5.0,11.0,5.0,8.0,6.0,5.0,1.0,5.0,25.0,11.0,11.0,7.0,7.0,4.0,1,10.0,4.0,4.0,6.0,1.0,1.0,2.0,0.0,1.0,3,8.0,6.0,6.0,1.0,5.0,3.0,3,2.0,4.0,4.0,0.0,3.0,0.0,extra,dur,TIRET,2131.0
989,extra - dura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,6.0,3.0,7.0,15.0,18.0,9.0,18.0,7.0,7.0,23.0,6.0,8.0,5.0,16.0,12,10.0,1.0,5.0,4.0,3.0,0.0,3.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0.0,0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,2.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,extra,dura,TIRET,241.0
990,extra - durai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,7.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,0.0,0,0.0,0.0,2,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0,1.0,1.0,2.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,extra,durai,TIRET,45.0
991,extra - dural,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,35.0,10.0,8.0,87.0,87.0,41.0,143.0,123.0,74.0,181.0,154.0,129.0,157.0,153.0,188.0,131.0,77.0,112.0,73.0,66.0,130,101.0,32.0,49.0,41.0,17.0,17.0,28.0,73.0,137.0,55.0,50.0,64.0,44.0,60.0,51.0,44.0,61.0,15.0,38.0,24.0,4.0,14.0,12.0,19.0,27.0,15.0,2.0,1.0,7.0,10.0,1.0,7.0,105.0,52.0,24,12,18.0,10,21.0,15.0,9,56.0,25,32.0,72.0,33.0,38.0,69.0,35.0,30.0,29.0,27,135,82.0,57.0,75.0,75.0,36.0,28,71.0,44.0,70.0,22.0,27.0,71,40.0,50.0,25.0,66.0,58.0,26.0,43.0,42.0,15.0,13.0,18.0,26.0,20.0,29.0,12.0,15.0,21.0,11,23.0,12.0,15.0,13.0,11.0,33.0,19.0,46.0,23.0,26,27.0,32.0,44.0,27.0,49.0,67.0,24,11.0,36.0,20.0,15.0,6.0,32.0,extra,dural,TIRET,5945.0
992,extra - durale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,11.0,5.0,4.0,15.0,19.0,18.0,25.0,13.0,45.0,17.0,21.0,9.0,22.0,13.0,15.0,17.0,24.0,25.0,15.0,34.0,80,43.0,6.0,24.0,17.0,0.0,6.0,8.0,25.0,24.0,6.0,15.0,17.0,13.0,5.0,29.0,12.0,3.0,9.0,13.0,11.0,6.0,9.0,0.0,3.0,4.0,2.0,1.0,1.0,36.0,0.0,1.0,1.0,9.0,14.0,6,4,9.0,2,7.0,0.0,7,11.0,7,11.0,27.0,22.0,8.0,22.0,11.0,11.0,15.0,13,23,16.0,17.0,13.0,20.0,11.0,13,22.0,8.0,26.0,5.0,5.0,18,21.0,18.0,7.0,25.0,24.0,8.0,7.0,9.0,7.0,1.0,5.0,7.0,3.0,10.0,4.0,3.0,6.0,1,3.0,0.0,1.0,1.0,10.0,7.0,2.0,5.0,6.0,7,5.0,0.0,2.0,6.0,7.0,4.0,12,0.0,0.0,1.0,0.0,0.0,2.0,extra,durale,TIRET,1466.0
993,extra - durales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,6.0,0.0,5.0,2.0,5.0,12.0,14.0,6.0,47.0,18.0,27.0,25.0,9.0,7.0,3.0,15.0,13.0,14.0,13.0,14.0,16,7.0,7.0,11.0,7.0,6.0,7.0,11.0,5.0,8.0,8.0,7.0,7.0,5.0,11.0,15.0,3.0,9.0,3.0,19.0,3.0,5.0,7.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0,6,0.0,4,2.0,0.0,2,2.0,4,4.0,15.0,8.0,4.0,3.0,6.0,3.0,6.0,2,8,2.0,5.0,1.0,4.0,0.0,1,2.0,2.0,5.0,2.0,0.0,8,4.0,1.0,1.0,8.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,1.0,0.0,0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,9.0,2.0,0,1.0,0.0,0.0,1.0,4.0,3.0,12,1.0,0.0,0.0,0.0,0.0,0.0,extra,durales,TIRET,663.0
994,extra - duraux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,77.0,27.0,31.0,32.0,17.0,12.0,21.0,32.0,32.0,24.0,39.0,35.0,48.0,13.0,13.0,8.0,13.0,31,7.0,15.0,6.0,3.0,5.0,0.0,6.0,11.0,30.0,5.0,7.0,14.0,14.0,10.0,15.0,1.0,5.0,2.0,5.0,5.0,5.0,3.0,3.0,18.0,4.0,4.0,0.0,1.0,11.0,6.0,1.0,0.0,17.0,14.0,6,11,4.0,3,9.0,1.0,3,10.0,6,5.0,11.0,7.0,13.0,16.0,8.0,9.0,3.0,13,26,42.0,14.0,16.0,23.0,6.0,6,11.0,6.0,19.0,3.0,9.0,9,14.0,9.0,11.0,18.0,32.0,12.0,10.0,8.0,7.0,4.0,1.0,6.0,5.0,9.0,2.0,5.0,7.0,1,0.0,0.0,5.0,1.0,5.0,8.0,1.0,25.0,4.0,2,8.0,1.0,1.0,4.0,2.0,16.0,7,1.0,2.0,2.0,1.0,6.0,1.0,extra,duraux,TIRET,1368.0
995,extra - dure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,39.0,11.0,27.0,2.0,0.0,10.0,1.0,4.0,0.0,8.0,20.0,22.0,16.0,24.0,37.0,13.0,54.0,30.0,35.0,34.0,26.0,41.0,41.0,19.0,36.0,48.0,20.0,18.0,23.0,64.0,26.0,16.0,65.0,88,92.0,58.0,73.0,24.0,28.0,21.0,18.0,36.0,25.0,19.0,11.0,11.0,22.0,6.0,28.0,23.0,5.0,21.0,14.0,19.0,13.0,15.0,18.0,15.0,6.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,2,7,6.0,9,3.0,11.0,3,2.0,1,2.0,6.0,4.0,13.0,18.0,7.0,12.0,5.0,4,5,6.0,0.0,9.0,2.0,1.0,5,1.0,3.0,8.0,2.0,4.0,2,0.0,2.0,1.0,2.0,6.0,4.0,1.0,3.0,19.0,2.0,10.0,2.0,4.0,0.0,0.0,2.0,1.0,0,1.0,1.0,6.0,8.0,0.0,3.0,0.0,0.0,2.0,0,4.0,1.0,7.0,0.0,1.0,3.0,1,7.0,4.0,2.0,5.0,1.0,1.0,extra,dure,TIRET,1856.0
996,extra - duremérien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,2.0,11.0,0.0,5.0,6.0,3.0,2.0,2.0,3.0,0.0,5.0,2.0,5.0,0.0,2.0,3.0,3.0,6.0,2.0,5.0,7,3.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,8.0,6.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,extra,duremérien,TIRET,165.0
997,extra - duremérienne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,5.0,13,17.0,1.0,2.0,1.0,0.0,2.0,0.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,extra,duremérienne,TIRET,88.0
