string,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
hyper _NOUN_,4,1,12,2,6,1,1,0,2,0,4,1,3,16,2,0,1,2,3,5,1,8,4,2,6,12,9,9,1,3,3,2,15,5,2,6,5,12,11,38,24,9,6,13,3,2,9,13,2,82,2,7,11,9,8,15,8,10,29,12,13,13,15,12,12,24,13,26,20,21,24,5,15,9,15,17,15,10,7,17,10,25,25,19,24,24,26,30,22,34,29,21,35,30,40,28,21,31,46,27,84,66,38,44,73,48,73,60,64,32,28,37,35,38,46,20,13,16,18,29,39,43,45,38,39,45,49,43,68,63,70,49,58,43,57,63,62,62,77,59,24,18,25,20,17,22,46,46,46,57,62,46,71,60,55,46,67,44,82,80,158,119,81,92,86,104,106,128,120,79,119,93,115,113,127,118,97,90,80,88,63,78,97,73,96,84,92,88,107,82,145,90,120,106,110,122,123,151,178,221,299,357,361,536,445,490,543,596,523,485
hyper _PRON_,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,1,1,3,1,0,1,1,0,2,3,0,1,0,0,1,1,1,1,1,0,5,0,0,3,1,2,3,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,2,1,5,4,2,1,4,4,3,2,1,0,2,3,1,0,1,3,2,2,0,0,1,3,2,5,4,2,2,0,0,4,4,2,1,1,1,1,3,2,1,1,2,0,0,1,3,0,4,3,3,3,2,2,0,3,1,5,3,2,3,2,5,15,21,8,0,8,2,8,3,5,6,2,4,4,0,6,2,2,9,2,6,3,3,14,0,3,4,1,6,3,8,2,2,9,3,6,8,5,5,6,12,5,3,6,13,12,19,13,21,9,18
hyper _PRT_,8,0,11,21,6,2,3,2,2,0,25,34,7,17,12,6,50,41,10,56,13,42,9,24,35,90,183,5,0,14,15,3,69,19,37,3,2,26,22,191,84,246,5,39,28,19,54,14,33,158,5,2,16,21,11,10,7,18,24,58,25,35,2,7,16,7,79,10,20,17,10,3,9,4,21,10,11,13,5,22,8,10,15,20,139,24,14,29,18,56,41,43,19,63,55,23,103,50,46,43,77,72,120,71,101,77,55,48,71,52,42,78,62,98,56,22,20,23,25,31,116,172,89,120,89,108,137,104,147,172,165,142,147,159,232,228,211,279,183,180,59,40,58,71,50,50,183,176,151,187,211,187,297,288,267,268,331,274,392,321,586,544,544,531,350,548,545,703,766,572,628,631,602,662,642,692,691,836,703,628,740,740,853,673,868,1007,833,1098,971,1029,1029,1176,1149,1207,1074,1132,1224,1383,1344,1342,1716,1874,1792,2135,1664,1886,1971,1976,1885,1306
hyper _VERB_,0,0,7,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1,0,1,0,8,3,0,2,3,5,4,0,3,0,1,3,4,2,1,1,1,2,1,2,0,2,4,5,2,1,5,0,6,5,5,7,0,1,2,5,5,19,7,6,8,6,3,6,1,3,5,3,8,3,5,4,5,6,11,4,15,14,7,5,5,9,5,9,9,14,3,3,8,7,7,15,14,11,6,9,14,16,13,11,5,12,7,3,5,1,1,1,2,4,3,9,7,9,6,7,7,10,7,11,8,14,9,6,11,12,12,15,18,15,7,1,3,3,0,3,6,8,18,6,11,4,11,8,3,7,2,13,3,22,11,19,12,13,7,11,12,9,10,25,9,15,19,13,17,25,12,24,10,25,19,11,9,22,15,26,24,18,13,38,28,31,19,32,37,28,43,43,39,39,48,92,94,99,160,119,145,170,197,180,141
hyper _X_,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,3,2,0,0,3,1,1,2,2,0,3,1,2,2,1,1,0,2,1,1,1,3,2,1,1,0,1,3,1,4,2,2,2,0,3,1,1,2,0,4,4,5,5,4,1,3,4,7,2,1,6,4,4,3,5,4,1,6,3,1,8,8,4,2,1,6,2,14,3,5,2,6,8,7,8,2,1,4,0,5,6,4,7,1,4,6,6,5,7,2,3,3,4,12,3,5,11,9,10,6,9,5,1,0,0,0,2,5,6,12,14,9,9,3,9,16,8,16,18,4,21,12,18,21,22,16,20,30,21,24,28,16,24,24,31,17,23,22,27,19,19,14,12,27,20,17,21,12,21,26,12,21,26,9,26,36,12,20,34,21,32,45,65,32,71,50,72,70,59,72,49
hyper a,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,2,4,0,3,0,0,1,0,0,1,1,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,4,0,0,2,5,2,1,0
hyper a_VERB,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,2,4,0,3,0,0,1,0,0,1,1,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,4,0,0,2,5,2,1,0
hyper acidité,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,1,1,0,0,0,0,4,0,1,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1,1,2,2,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
hyper acidité_NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,1,1,0,0,0,0,4,0,1,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1,1,2,2,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
hyper actif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,2,5,1,1,3,1,0,0,0,7,6,2,4,5,12,3
hyper actif_ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,2,5,1,1,3,1,0,0,0,7,6,2,4,5,12,3
hyper activité,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,2,0,2,2,3,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,1,1,2,1,4,0,0,1,2,6,1,0,3,0,1,4,5,2,4,1,1,0,1,3,1,0,0,2,0,1,1,0,3,0,2,1,3,2,1,7,1,1,2,3,5,5,9,3,2,4,7,6,26,14,10
hyper activité_NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,2,0,2,2,3,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,1,1,2,1,4,0,0,1,2,6,1,0,3,0,1,4,5,2,4,1,1,0,1,3,1,0,0,2,0,1,1,0,3,0,2,1,3,2,1,7,1,1,2,3,5,5,9,3,2,4,7,6,26,14,10
hyper au,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,2,0,1,3,3,2,0,0,2,0,8,1,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0
hyper au_ADP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,2,0,1,3,3,2,0,0,2,0,8,1,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0
hyper bien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,2,1,3,10,3,2,7,0,3,5,17,12,6,7,8,12,6
hyper bien_ADV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,2,1,3,10,3,2,7,0,3,5,17,12,6,7,8,12,6
hyper bole,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,0,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hyper boloïde,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2,1,0,0,8,0,1,0,0,0,10,0,3,1,0,0,0,1,2,6,0,0,1,0,0,0,6,0,3,1,0,2,0,1,1,0,0,1,0,1,1,0,1,0,0,0,2,1,0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
