string,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
hyper - émotive_ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,1,4,1,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,2,1,1,1,0,0,0,1,0,1,2,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,1,2,0
hyper - émotivité,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,2,2,0,2,0,2,1,0,1,3,3,1,0,0,0,1,1,0,1,0,1,1,8,2,3,2,4,5,6,1,2,0,3,6,12,7,4,12,7,11,19,4,2,6,1,0,7,7,1,1,2,3,2,2,7,1,1,1,0,7,1,4,0,10,2,1,1,3,2,1,1,1,2,1,3,4,2,2,2,2,1,0
hyper - émotivité_NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,2,2,0,1,0,2,1,0,1,3,3,1,0,0,0,1,1,0,1,0,1,1,8,2,3,2,4,5,6,1,2,0,3,6,12,7,4,12,7,11,19,4,2,6,1,0,7,7,1,1,2,3,2,2,7,1,1,1,0,7,1,4,0,10,2,1,1,3,2,1,1,1,2,1,3,4,2,2,2,2,1,0
hyper - éolien,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,11,3,5,0,1,7,22,11,0,0,0,1,0,12,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
hyper - éolien_ADJ,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,8,3,5,0,0,5,18,11,0,0,0,1,0,9,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hyper - éosinophilie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,2,5,0,0,1,0,1,1,3,2,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,3,0,1,0,0,0,2
hyper -- _ADJ_,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,1,0,2,0,1,0,4,4,1,0,0,4,0,1,3,0,1,5,1,0,4,10,3,0,1,0,2,0,0,1,0,0,8,2,0,0,0,0,12,1,4,0,2,1,2,3,0,0,0,0,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,2,1,1,0,1,2,0,2,0,5,0,2,0,3,3,8,1,1,2,1,1,4,0,0,0,0,5,0,3,4,3,4,4,4,2,7,2,1,2,2,5,3,9,2,6,6,3,2,0,6,2,2,4,5,3,2,11,4,5,4,10,3,2,15,11,12,8,19,12,24,8,7,13,8,13,31,18,12,12,22,14,10,13,16,19,23,11,19,20,22,29,35,16,34,24,27,32,32,36,27,32,29,26,35,54,35,25,52,64,71,60,54,57,77,72,67,43
hyper -- _ADV_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,3,1,0,0,0,0,0,4,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,3,0,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,1,1,1,4,0,0,3,2,1,0,0,2,3,1,5,1
hyper -- _CONJ_,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,0,1,0,4,2,0,1,7,0,6,2,1,1,0,0,1,0,1,0,0,0,0,2,0,1,0,4,3,1,0,8,1,7,2,4,0,2,2,4,3,5,2,3,2,0,2,3,0,1,1,1,3,1,5,3,4,4,2,2,8,6,0,2,6,5,9,2,0,2,5,3,9,6,7,7,6,3,3,3,1,4,2,0,0,0,1,0,1,3,0,4,11,2,2,7,0,2,4,3,4,0,7,2,1,6,4,13,3,5,9,12,7,6
hyper -- _DET_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,3,3,0,0,0,1,1,0,2,2,0,1,3,0,0,0,0,0,7,6,1,0,0,2,3,0,0,3,3,0,0,1,0,2,0,0,2,0,1,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2,2,5,0,3,1,0,0,1,2,1,3,1,0,0,1,0,0,0,0,2,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,2,3,1,1,3,2,1,1,1,1,0,1,0,0,0,1,2,0,0,1,0,0,3,2,2,3,0,3,1,1,2,1,4,3,1,3,4,1,5,1
hyper -- _NOUN_,1,0,2,3,1,0,0,1,0,0,7,11,2,4,5,1,7,3,9,5,0,3,0,4,10,7,23,5,0,7,3,4,8,6,10,1,10,2,7,32,14,15,4,9,2,3,13,7,3,8,13,14,4,10,7,4,10,8,6,19,12,13,4,1,17,16,8,16,25,15,4,1,10,13,5,4,4,12,8,3,2,17,16,11,14,8,10,9,14,17,14,34,10,22,13,6,14,19,16,18,17,29,16,12,17,13,15,24,24,18,15,18,21,19,18,7,9,8,5,12,25,27,7,26,21,18,14,21,21,38,45,20,19,31,32,47,41,50,45,31,19,6,13,11,6,11,22,24,34,28,30,25,41,32,28,38,52,29,50,38,55,52,81,53,33,36,57,55,85,71,67,64,69,75,51,64,63,77,59,54,57,52,72,71,73,84,53,72,74,81,91,97,87,77,101,76,93,95,107,131,136,153,190,180,145,183,202,231,186,122
hyper -- _PRON_,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,1,1,0,0,0,1,0,0,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,0,0,1,0,2,1,0,0,2
hyper -- _VERB_,0,0,3,5,0,0,0,0,0,0,0,6,0,1,0,1,0,0,1,5,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,2,0,0,0,2,0,0,5,1,0,0,0,1,2,0,0,2,0,0,0,0,1,1,0,3,2,1,3,2,2,2,0,0,0,3,1,1,0,1,4,0,0,0,0,0,2,5,1,1,2,0,1,4,3,4,6,0,1,2,0,1,2,1,2,3,0,1,2,5,0,2,2,6,4,0,2,5,4,4,0,1,0,1,3,5,9,3,5,5,9,3,3,2,12,18,9,11,10,7,15,12,8,11,6,14,8,9,13,9,19,15,8,28,12,23,13,29,24,17,15,26,23,21,18,19,25,22,17,28,24,27,27,35,27,19
hyper -- _X_,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0,2,0,0,3,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,1,3,2,0,1,1,1,0,5,1,1,2,1,3,1,1,1,4,2,0,2,2,7,0,1,0,0,0,1,1,1,2,2,0,1,3,6,0,1,1,4,0,2,3,1,0,2,2,11,3,7,4
hyper -- activité,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,2,0,4,1,0,0,3,2,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,3,1,1,0,1,1,0,1,1,0,1,4,1,0,1,1,2,3,0,2,1,4,4,0,4,4,3,1
hyper -- activité_NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,2,0,4,1,0,0,3,2,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,3,1,1,0,1,1,0,1,1,0,1,4,1,0,1,1,2,3,0,2,1,4,4,0,4,4,3,1
hyper -- bole,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,2,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,2,0,1,1,3,0,0,0,0,2,3,0,0,0,2,2,1,3,11,0,2,0,1,1,1,0,0,0,0,0,1,0,8,2,0,0,0,1,0,0,0,0,2,0,4,0,5,0,0,1,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,2,3,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
hyper -- bole_NOUN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,2,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,2,0,1,1,3,0,0,0,0,2,3,0,0,0,2,2,1,3,11,0,2,0,1,1,1,0,0,0,0,0,1,0,8,2,0,0,0,1,0,0,0,0,2,0,4,0,5,0,0,1,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,2,3,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
hyper -- boles,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hyper -- boles_NOUN,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hyper -- bolique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
hyper -- bolique_NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
hyper -- centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,1,6,3,2,0,7,4,0,1,1,0,1,1,3,0,4,12,3,6,5,8,8,4,6,1,1,3
hyper -- centre_NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,1,6,3,2,0,7,4,0,1,1,0,1,1,3,0,4,12,3,6,5,8,8,4,6,1,1,3
hyper -- critique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,2,0,0,1,1,4,0,1,2,2,2,2,0,2,0,3,0,1,0,2,0,1,3,0,2,1,0,1,0,5,0
hyper -- critique_NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,2,0,0,1,1,4,0,1,2,2,2,2,0,2,0,3,0,1,0,2,0,1,3,0,2,1,0,1,0,5,0
hyper -- empirisme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2,0,1,10,0,5,7,14,5,0,0,5,6,10,0,0,0,0,2,0,2,2,4,1,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,7,0,2,0,3,0,1,2,1,0
hyper -- empirisme_NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2,0,1,10,0,5,7,14,5,0,0,5,6,10,0,0,0,0,2,0,2,2,4,1,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,7,0,2,0,3,0,1,2,1,0
hyper -- espace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,2,2,0,0,7,1,1,0,1,1,2,0,0,0,1,3,1,1,0,0,0,1,2,3,0,0,2,1,1,0,0,1,1,2,0,0,2,1,0,0,1,2,1,0,2,2,1,0,2
hyper -- espace_NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,2,2,0,0,7,1,1,0,1,1,2,0,0,0,1,3,1,1,0,0,0,1,2,3,0,0,2,1,1,0,0,1,1,2,0,0,2,1,0,0,1,2,1,0,2,2,1,0,2
hyper -- et,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,2,0,0,1,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,2,2,1,0,1,0,2,0,2,2,2,1,0,1,0,0,0,0,1,3,1,1,0,1,0,1,1,5,1,0,0,1,1,1,1,0,2,1,3,3,1,3,2,2,1,3,0,0,1,0,0,0,0,1,0,1,0,0,1,4,0,1,0,0,2,0,2,0,0,6,0,1,1,0,6,2,0,5,5,4,1
