string,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
archi _NOUN_,15,27,59,76,49,48,65,66,95,63,72,40,40,33,39,55,65,65,84,92,53,156,146,147,146,136,148,95,144,187,193,141,75,87,172,124,187,118,228,93,145,156,112,98,128,155,83,104,63,59,93,101,79,115,136,111,117,69,128,78,106,119,111,114,74,161,97,115,122,89,60,36,74,80,86,101,91,73,63,88,49,58,79,105,77,88,54,85,98,114,117,142,108,70,113,106,70,88,112,89,75,111,109,103,109,110,83,105,151,83,64,83,78,69,60,31,49,38,32,45,35,73,77,84,53,64,74,77,74,84,67,38,59,54,55,56,41,48,47,31,23,34,18,22,15,25,54,30,47,44,58,49,50,52,62,55,52,45,55,50,69,86,88,85,51,77,121,154,192,123,143,123,136,193,129,129,135,145,157,138,112,148,223,155,231,161,153,223,139,169,223,201,238,175,256,172,309,257,309,261,264,251,277,312,309,315,406,373,334,222
archi _PRON_,0,1,0,0,1,0,2,0,2,1,0,2,0,0,0,0,0,2,2,3,1,9,13,1,6,0,3,1,11,4,1,1,1,3,1,0,4,9,1,4,1,3,4,3,2,3,2,1,1,1,2,16,5,4,1,0,0,7,1,3,1,2,3,0,7,1,6,4,3,1,1,1,1,4,2,1,2,1,3,1,5,2,1,0,1,4,1,0,0,1,0,1,2,1,6,0,2,0,0,0,2,5,0,3,1,0,4,0,2,0,4,1,0,0,2,1,0,0,1,1,0,0,1,1,0,0,3,3,2,0,0,1,4,1,2,1,2,3,4,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1,1,0,3,1,1,1,4,6,1,0,1,3,2,2,5,2,3,1,1,5,5,1,1,3,1,4,3,5,6,3,7,1,9,6,3,5,3,6,5,5,3,1,3,5,5,9,3,9,6,8,2,5,6,4,15,4
archi _PRT_,11,10,4,35,88,213,121,45,117,73,23,190,32,26,69,118,52,31,128,179,51,116,136,133,166,113,128,85,615,251,569,95,57,154,184,183,126,107,386,113,175,107,112,102,77,174,45,85,58,91,88,66,69,74,52,74,56,92,90,80,72,117,93,96,59,73,67,53,246,84,90,37,53,46,40,56,47,36,69,52,85,37,48,69,42,96,53,64,89,84,73,76,88,62,54,73,80,65,107,76,91,90,95,98,95,136,73,78,148,80,63,75,101,99,112,58,41,29,36,61,49,60,75,86,57,90,72,72,71,62,90,48,52,47,60,58,46,40,53,32,21,17,24,48,19,23,60,41,62,45,68,39,50,40,77,56,88,80,73,62,63,83,108,112,103,103,128,175,154,167,175,139,137,177,147,148,208,161,152,157,145,138,167,131,131,154,214,151,130,177,184,159,191,192,215,237,281,246,228,285,303,282,317,265,331,317,355,306,314,209
archi _VERB_,1,0,0,1,0,0,1,0,1,0,0,1,0,0,4,2,1,2,2,16,3,3,5,10,16,2,2,5,10,14,9,6,4,5,4,7,4,9,8,4,5,8,10,7,3,10,8,1,2,9,6,6,14,2,6,8,2,9,10,6,4,6,7,3,12,12,10,8,11,8,5,3,3,1,6,15,4,11,4,2,5,1,6,10,4,3,4,11,12,5,1,6,3,3,5,9,4,17,12,9,4,14,4,9,10,16,14,18,9,13,7,15,5,14,10,2,3,4,9,16,9,4,7,13,6,10,13,16,10,8,14,6,7,14,5,11,5,9,5,6,10,6,5,3,2,2,7,3,9,14,3,8,9,14,10,5,5,3,7,8,14,19,7,18,12,20,14,25,28,12,20,18,20,18,20,35,30,20,22,35,27,16,19,33,29,22,24,22,22,11,23,38,22,16,31,20,26,25,30,42,49,41,28,59,38,40,38,38,43,28
archi _X_,1,0,1,0,0,2,0,5,4,3,0,0,2,0,0,0,5,4,1,6,1,3,13,6,14,3,1,5,1,2,1,2,24,9,3,11,3,22,8,6,5,19,7,5,1,9,8,13,0,3,16,4,10,4,0,33,2,5,5,8,6,2,11,4,10,11,2,11,7,11,1,1,2,5,15,2,4,2,6,12,12,5,2,5,5,4,4,2,11,5,13,2,10,11,10,6,7,4,12,7,3,19,20,12,16,6,6,9,5,4,11,10,8,5,4,3,0,5,2,2,6,3,5,8,22,2,7,6,6,5,8,5,7,3,6,10,3,4,9,4,48,2,4,2,1,8,4,2,0,1,7,8,3,4,12,12,7,8,2,1,10,9,4,2,3,6,7,12,11,20,7,23,43,31,10,21,16,20,23,22,27,23,20,21,13,25,26,14,23,16,10,8,35,17,22,40,15,20,34,38,53,35,15,40,37,37,30,27,26,16
archi a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,2,0,0,4,3,0,1,0,0,1,1,2,2,0,0,0,0,0,4,0,0,1,0,0,4,1,0,0,1,0,2,0,0,1
archi a_VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,2,0,0,4,3,0,1,0,0,1,1,2,2,0,0,0,0,0,4,0,0,1,0,0,4,1,0,0,1,0,2,0,0,1
archi chancelier,0,0,0,1,2,4,1,1,8,4,1,1,0,1,1,1,1,5,3,1,1,0,1,1,0,1,1,6,0,1,2,1,0,6,5,1,2,1,2,1,1,0,0,0,1,7,0,6,5,1,0,3,0,0,0,0,2,0,7,2,4,2,1,4,0,0,2,2,0,6,2,0,1,0,5,1,0,0,0,4,2,0,0,0,0,0,0,2,3,4,0,4,0,1,4,0,1,3,0,0,0,0,2,0,6,3,0,0,2,1,5,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,3,2,0,1,0,0,0,1,2,0,0
archi chancelier_NOUN,0,0,0,1,2,4,1,1,8,4,1,1,0,1,1,1,1,5,3,1,1,0,1,1,0,1,1,6,0,1,2,1,0,6,5,1,2,1,2,1,1,0,0,0,1,7,0,6,5,1,0,3,0,0,0,0,2,0,7,2,4,2,1,4,0,0,2,2,0,6,2,0,1,0,5,1,0,0,0,4,2,0,0,0,0,0,0,2,3,4,0,4,0,1,4,0,1,3,0,0,0,0,2,0,6,3,0,0,2,1,5,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,3,2,0,1,0,0,0,1,2,0,0
archi comble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,0,2,2,1,0,2,3,3,0,1,1,1,0,20,1,1,2,0,0,0,0,0,0,2,2,1,4,9,1,4,2,5,7,1,5,3,10,7,5
archi comble_NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,0,2,2,1,0,1,3,3,0,0,1,1,0,19,1,1,0,0,0,0,0,0,0,2,2,1,4,8,1,3,2,5,7,1,5,2,10,7,5
archi connu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,5,0,2,2,0,2,0,0,0,0,1,2,2,0,0,0,0,0,2,0,0,2,4,3,0,1,1,2,1,2,4,0,0,1,3,0,2,0,2,1,2,1,0,4,4,2,0,1,3
archi connu_VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,5,0,2,2,0,1,0,0,0,0,1,2,2,0,0,0,0,0,2,0,0,2,4,3,0,1,1,2,1,2,4,0,0,1,3,0,2,0,1,1,2,1,0,4,4,2,0,1,3
archi connus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,3,0,0,1,0,1,0,1,0,3,2,0,3,2,1,0,0,6,0,1,0,1,3,1
archi connus_VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,3,0,0,0,0,1,0,1,0,3,2,0,3,2,1,0,0,6,0,1,0,1,2,1
archi de,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,1,0,1,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,10,0,1,0,1,0,2,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,1,0,3,1,0,1,0,0,0,1,1,2,7,0,2,1,0,0,3,1,0,0,0,0,0,0,0,1,0,2,0,1,1,1,2,1,1,0,0,1,2,1,0,1,8,0,4,2,0,4
archi de_ADP,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,1,0,1,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,10,0,1,0,1,0,2,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,1,0,3,1,0,1,0,0,0,1,1,1,3,0,2,1,0,0,3,1,0,0,0,0,0,0,0,1,0,2,0,1,1,1,2,1,1,0,0,1,1,1,0,1,8,0,4,2,0,4
archi di,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,5,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,2,3,3,1,1,2,3,2,0,3,1,1,7,1,1,0,0,5,4,13,4,2,6,1,8,5,2,7,1,2,3,4,3,1
archi di_X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,5,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,2,3,3,1,1,2,3,2,0,3,1,1,4,1,1,0,0,5,4,11,2,2,6,1,8,5,2,6,1,2,2,4,3,1
